"TOA5","Compass_MSM_W_401","CR1000X","28727","CR1000X.8.4.0","CPU:COMPASS_v4-052425.CR1X","24960","Redox5"
"TIMESTAMP","RECORD","Statname","BattV","RedoxRa(1)","RedoxRa(2)","RedoxRa(3)","RedoxRa(4)","RedoxRa(5)","RedoxRa(6)","RedoxRa(7)","RedoxRa(8)","RedoxRa(9)","RedoxRa(10)","RedoxRa(11)","RedoxRa(12)","RedoxRb(1)","RedoxRb(2)","RedoxRb(3)","RedoxRb(4)","RedoxRb(5)","RedoxRb(6)","RedoxRb(7)","RedoxRb(8)","RedoxRb(9)","RedoxRb(10)","RedoxRb(11)","RedoxRb(12)"
"2025-11-20 16:50:00",2063,"NAN",11.94,-227.059,-359.3224,-558.7054,-393.3524,-141.0795,-433.7408,-528.9569,-658.0839,-97.38733,-682.4172,-652.4216,-570.1776,405.9895,274.317,79.48868,241.4337,488.2498,201.2901,108.4291,-17.67585,532.0111,-41.55807,-12.0732,68.38898
"2025-11-20 16:55:00",2064,"NAN",11.93,-227.0738,-359.316,-558.7005,-393.3821,-140.9747,-433.6734,-528.955,-657.9952,-97.35184,-682.342,-652.4349,-570.1615,405.9425,274.291,79.54091,241.3118,488.2589,201.3998,108.4904,-17.4513,532.1169,-41.5836,-12.06598,68.44505
"2025-11-20 17:00:00",2065,"NAN",11.94,-227.0784,-359.313,-558.6694,-393.5341,-140.9526,-433.651,-528.7188,-657.9011,-97.26411,-682.2888,-652.4349,-570.1379,405.8332,274.5052,79.55334,241.3281,488.5249,201.4904,108.8038,-17.33039,532.2639,-41.54911,-12.00347,68.48282
"2025-11-20 17:05:00",2066,"NAN",11.95,-227.0882,-359.3437,-558.6088,-393.4478,-140.8782,-433.7397,-528.4229,-657.8132,-97.29551,-682.3096,-652.4433,-570.114,405.949,274.4023,79.68307,241.5396,488.574,201.1983,109.1031,-17.2308,532.2065,-41.47443,-11.87593,68.64026
"2025-11-20 17:10:00",2067,"NAN",11.95,-227.0876,-359.3118,-558.5584,-393.3486,-140.7855,-434.0709,-528.2253,-657.7234,-97.30135,-682.3373,-652.4459,-570.0844,405.9313,274.3538,79.71452,241.5683,488.5459,201.2322,109.2676,-17.14027,530.7326,-41.55924,-12.01458,68.75544
"2025-11-20 17:15:00",2068,"NAN",11.95,-227.0899,-359.3076,-558.5197,-393.2777,-140.7196,-433.7188,-527.9883,-657.6366,-98.7929,-682.3723,-652.4564,-570.0609,406.0721,274.4131,79.70966,241.6738,488.6122,201.506,109.4254,-17.07526,530.957,-41.6056,-12.10013,68.6385
"2025-11-20 17:20:00",2069,"NAN",11.94,-227.0888,-359.2882,-558.4728,-393.1691,-140.6357,-433.4909,-527.8427,-657.5465,-98.24866,-682.4113,-652.4829,-570.0378,405.8491,274.2837,79.7179,241.7045,488.6579,201.7062,109.4632,-17.11944,531.4988,-41.62881,-12.16609,68.68571
"2025-11-20 17:25:00",2070,"NAN",11.95,-227.0906,-359.2697,-558.3983,-393.036,-140.5911,-433.2984,-527.7572,-657.443,-97.79752,-682.4263,-652.5075,-569.9976,405.9407,274.4332,79.83411,241.8187,488.5966,201.8301,109.7018,-17.02837,531.5974,-41.77987,-12.10112,68.66783
"2025-11-20 17:30:00",2071,"NAN",11.95,-227.1193,-359.2574,-558.327,-392.9536,-140.5394,-433.1606,-527.6317,-657.3533,-97.66669,-682.4605,-652.5298,-569.9628,405.8122,274.3695,79.94356,242.0232,488.7896,201.8949,109.7073,-16.80544,532.0364,-41.67694,-12.16286,68.81019
"2025-11-20 17:35:00",2072,"NAN",11.95,-227.0849,-359.3548,-558.2342,-392.8174,-140.5057,-433.1854,-527.4806,-657.2535,-97.50729,-682.5002,-652.5436,-569.9023,405.963,274.2408,80.06192,242.1178,488.8181,201.8939,109.906,-16.71617,531.7086,-41.65545,-11.99814,68.85361
"2025-11-20 17:40:00",2073,"NAN",11.94,-227.1081,-359.4048,-558.1652,-392.7445,-140.5138,-433.172,-527.3781,-657.1519,-97.52522,-682.5228,-652.5576,-569.8549,405.976,274.3767,80.18321,242.0769,488.8184,202.0897,110.1253,-16.60213,532.0723,-41.69186,-12.10746,68.8923
"2025-11-20 17:45:00",2074,"NAN",11.95,-227.114,-359.3563,-558.111,-392.7072,-140.4919,-433.1332,-527.3459,-657.0576,-97.49033,-682.5533,-652.5621,-569.8114,405.902,274.4708,80.24015,242.2724,488.9641,202.045,110.1071,-16.40407,532.0663,-41.74297,-12.12096,69.0192
"2025-11-20 17:50:00",2075,"NAN",11.95,-227.1279,-359.3336,-558.0714,-392.591,-140.4075,-433.12,-527.3984,-656.9639,-97.54328,-682.6246,-652.5757,-569.7723,406.0802,274.448,80.40304,242.4354,489.2302,202.0806,110.1138,-16.29406,532.2016,-41.65345,-12.08667,69.09814
"2025-11-20 17:55:00",2076,"NAN",11.93,-227.1027,-359.3024,-558.0229,-392.4778,-140.3452,-433.0419,-527.3428,-656.8602,-98.89787,-682.6705,-652.5742,-569.738,406.1137,274.6922,80.36935,242.6273,489.1831,202.2414,110.2887,-16.17013,531.2665,-41.70084,-11.86844,69.13828
"2025-11-20 18:00:00",2077,"NAN",11.95,-227.2325,-359.2932,-557.9776,-392.3631,-140.2089,-432.8748,-527.1917,-656.7694,-97.97267,-682.7223,-652.5139,-569.7137,406.0978,274.6878,80.43523,242.7223,489.3681,202.4517,110.3127,-16.10035,531.9316,-41.73315,-11.92757,69.08061
"2025-11-20 18:05:00",2078,"NAN",11.95,-227.1655,-359.287,-557.9162,-392.2904,-140.3537,-432.7357,-527.0996,-656.6774,-97.64895,-682.8104,-652.5681,-569.6938,406.0319,274.7473,80.58905,242.8173,489.2148,202.4527,110.4445,-15.89184,531.7873,-41.98833,-11.99971,69.1714
"2025-11-20 18:10:00",2079,"NAN",11.95,-227.1347,-359.2784,-557.8418,-392.2,-140.2615,-432.6048,-526.9972,-656.5811,-97.84164,-682.9041,-652.5735,-569.6727,406.1752,274.6429,80.75958,242.9303,489.2799,202.88,110.7317,-15.77881,531.9791,-41.92222,-11.91614,69.3205
"2025-11-20 18:15:00",2080,"NAN",11.95,-227.1416,-359.2824,-557.7501,-392.0783,-140.1582,-432.4513,-526.835,-656.4824,-97.58858,-682.9911,-652.5934,-569.6479,406.0652,274.6564,80.74367,243.0198,489.4147,202.8434,110.7212,-15.74321,532.082,-42.09985,-12.01777,69.18988
"2025-11-20 18:20:00",2081,"NAN",11.95,-227.1353,-359.2689,-557.704,-391.9746,-140.0675,-432.3187,-526.62,-656.3867,-97.73067,-683.0773,-652.6159,-569.6169,405.9512,274.5755,80.82133,243.1228,489.5698,203.153,111.0261,-15.64328,532.226,-42.06651,-11.88145,69.34464
"2025-11-20 18:25:00",2082,"NAN",11.95,-227.1562,-359.2694,-557.6564,-391.8996,-140.0737,-432.2375,-526.3469,-656.2886,-97.84123,-683.1637,-652.6418,-569.5862,406.1682,274.5784,80.82581,243.1756,489.5404,203.1751,111.3211,-15.57073,531.5626,-42.15033,-11.98914,69.32291
"2025-11-20 18:30:00",2083,"NAN",11.95,-227.1749,-359.2842,-557.5887,-391.8487,-139.9391,-432.1723,-526.0787,-656.1995,-100.2077,-683.2386,-652.6674,-569.5574,406.1322,274.6421,81.00961,243.2508,489.7038,203.1878,111.6289,-15.39172,530.5543,-42.1897,-11.90658,69.36865
"2025-11-20 18:35:00",2084,"NAN",11.95,-227.1585,-359.2663,-557.4821,-391.7871,-139.9913,-432.1214,-525.8437,-656.105,-98.65665,-683.306,-652.6826,-569.5298,406.1143,274.8081,81.22298,243.4807,489.7044,203.4153,111.8654,-15.27631,531.6218,-42.17899,-11.94935,69.34122
"2025-11-20 18:40:00",2085,"NAN",11.95,-227.1465,-359.2501,-557.3842,-391.7258,-139.9011,-432.0365,-525.628,-656.0421,-98.05122,-683.3466,-652.6881,-569.4766,406.1187,274.7533,81.25507,243.493,489.8797,203.4062,112.1408,-15.11913,532.0873,-42.14051,-11.89486,69.51713
"2025-11-20 18:45:00",2086,"NAN",11.95,-227.1896,-359.2582,-557.2864,-391.7142,-139.8595,-431.9675,-525.4745,-655.9724,-98.20927,-683.4324,-652.7037,-569.4495,406.2112,274.7318,81.32642,243.4383,489.7431,203.3639,112.2748,-15.18251,532.0007,-42.23313,-11.85633,69.63212
"2025-11-20 18:50:00",2087,"NAN",11.95,-227.1635,-359.2553,-557.1965,-391.6691,-139.8344,-431.8803,-525.3052,-655.8738,-97.80581,-683.5087,-652.7119,-569.4201,406.2486,274.8979,81.53448,243.6426,489.8492,203.5167,112.5274,-14.91874,532.0541,-42.25418,-11.77945,69.77161
"2025-11-20 18:55:00",2088,"NAN",11.95,-227.1511,-359.5833,-557.1003,-391.5621,-139.8945,-431.8007,-525.1848,-655.7737,-97.74429,-683.5546,-652.7175,-569.3851,406.3573,274.6112,81.66021,243.7623,489.9398,203.7921,112.6266,-14.86065,532.2705,-42.24488,-11.74023,69.77866
"2025-11-20 19:00:00",2089,"NAN",11.95,-227.1616,-359.4438,-557.0231,-391.49,-139.8918,-431.7574,-525.0305,-655.6672,-97.71217,-683.5821,-652.7343,-569.3721,406.3679,274.9055,81.76454,243.9301,489.8815,203.8731,112.8179,-14.68985,532.3208,-42.41394,-11.71441,69.91111
"2025-11-20 19:05:00",2090,"NAN",11.95,-227.1658,-359.3885,-556.941,-391.3864,-139.8781,-431.7056,-524.8754,-655.5713,-98.81354,-683.6207,-652.7467,-569.3727,406.5158,274.8023,81.97382,244.1473,489.9872,203.9496,113.0643,-14.51024,531.543,-42.26698,-11.769,69.9836
"2025-11-20 19:10:00",2091,"NAN",11.94,-227.1928,-359.357,-556.853,-391.2941,-139.7326,-431.6183,-524.7379,-655.5054,-98.2372,-683.6602,-652.7687,-569.379,406.6245,274.9038,82.0583,244.2132,490.261,204.0275,113.2527,-14.40839,532.1537,-42.19226,-11.72408,69.90131
"2025-11-20 19:15:00",2092,"NAN",11.95,-227.2022,-359.3685,-556.7595,-391.1994,-139.695,-431.5744,-524.5986,-655.4227,-97.9541,-683.7021,-652.7706,-569.3881,406.4208,274.2801,82.21189,244.4084,490.4351,204.1185,113.5164,-14.23744,532.1426,-42.26579,-11.78219,69.96198
"2025-11-20 19:20:00",2093,"NAN",11.95,-227.218,-359.835,-556.6813,-391.0929,-139.5193,-431.5094,-524.4078,-655.3379,-97.83946,-683.7444,-652.792,-569.4092,406.4422,274.647,82.24023,244.4139,490.4567,204.189,113.6405,-14.07989,524.9227,-42.13935,-11.69118,69.97135
"2025-11-20 19:25:00",2094,"NAN",11.93,-227.2052,-359.7077,-556.6038,-390.9732,-139.453,-431.4647,-524.2528,-655.2421,-101.8724,-683.7782,-652.8027,-569.4247,406.6969,274.8251,82.44846,244.7198,490.6105,204.5253,113.7924,-14.04889,529.452,-42.35695,-11.64394,70.01473
"2025-11-20 19:30:00",2095,"NAN",11.95,-227.2126,-359.6238,-556.5219,-390.8806,-139.395,-431.3512,-524.0718,-655.1581,-99.89824,-683.812,-652.8109,-569.4515,406.6063,274.963,82.54872,244.7269,490.6491,204.6046,114.0998,-13.87247,530.911,-42.13997,-11.58907,70.04227
"2025-11-20 19:35:00",2096,"NAN",11.95,-227.231,-359.5624,-556.4105,-390.8003,-139.4266,-431.2577,-523.8887,-655.0641,-99.02264,-683.8277,-652.813,-569.4768,406.5707,274.9838,82.71845,244.873,490.8372,204.6162,114.2596,-13.80601,531.703,-42.21466,-11.53229,70.00418
"2025-11-20 19:40:00",2097,"NAN",11.95,-227.2503,-359.5217,-556.3246,-390.7181,-139.3084,-431.1821,-523.7591,-654.9738,-98.4287,-683.8451,-652.8195,-569.4993,406.5721,274.9322,82.63699,244.9265,490.8857,204.6898,114.3187,-13.77294,531.3539,-42.25685,-11.69099,69.93674
"2025-11-20 19:45:00",2098,"NAN",11.95,-227.2645,-359.4803,-556.2356,-390.6533,-139.1776,-431.1422,-523.6418,-654.8783,-99.2663,-683.8764,-652.7539,-569.5034,407.1456,275.7317,83.5859,245.7155,491.7542,205.4645,115.3466,-12.85189,531.9209,-41.51988,-10.70632,70.78822
"2025-11-20 19:50:00",2099,"NAN",11.95,-227.1761,-359.3802,-556.0716,-390.5199,-139.0773,-431.0558,-523.4199,-654.7134,-98.74758,-683.8409,-652.7499,-569.4168,407.9398,276.5135,84.37928,246.5254,492.525,206.1439,116.1328,-12.05104,532.853,-40.88679,-10.21431,71.44864
"2025-11-20 19:55:00",2100,"NAN",11.95,-227.198,-359.3651,-555.9669,-390.4669,-138.9078,-431.069,-523.2524,-654.6188,-98.4006,-683.8823,-652.7688,-569.3994,408.1455,276.6141,84.49945,246.6824,492.7253,206.2361,116.3519,-11.82082,533.5469,-40.75021,-10.04252,71.64984
"2025-11-20 20:00:00",2101,"NAN",11.95,-227.2776,-359.3386,-555.854,-390.3774,-138.8149,-431.0534,-523.0991,-654.5198,-98.10795,-683.9237,-652.7897,-569.364,408.1457,276.6844,84.73544,246.8554,492.8336,206.2918,116.484,-11.78487,533.8451,-40.78305,-9.923866,71.70807
"2025-11-20 20:05:00",2102,"NAN",11.95,-227.2242,-359.3379,-555.7506,-390.287,-138.7248,-431.0428,-522.9746,-654.4164,-97.85827,-683.9642,-652.8035,-569.3227,408.1525,276.6357,85.03423,247.0904,492.9551,206.4191,116.8488,-11.58465,534.2028,-40.80881,-9.917703,71.68481
"2025-11-20 20:10:00",2103,"NAN",11.94,-227.1929,-359.3206,-555.6592,-390.2107,-138.67,-430.9998,-522.7916,-654.3065,-97.68801,-683.9693,-652.8104,-569.2803,408.2562,276.8045,85.01094,247.1824,493.1037,206.4613,116.9845,-11.36778,534.2866,-40.61251,-9.890347,71.86829
"2025-11-20 20:15:00",2104,"NAN",11.95,-227.1761,-359.3303,-555.5901,-390.1191,-138.6193,-430.9848,-522.7047,-654.2186,-97.5816,-684.0114,-652.8202,-569.243,408.3013,276.8513,85.07983,247.2026,493.1584,206.6139,117.0287,-11.40411,534.2346,-40.70799,-9.905495,71.99261
"2025-11-20 20:20:00",2105,"NAN",11.94,-227.2015,-359.3051,-555.5313,-390.0436,-138.4738,-430.8839,-522.7336,-654.1412,-97.62926,-684.0427,-652.8011,-569.1883,408.2785,276.7162,85.13815,247.1943,493.2409,206.5878,116.8932,-11.20148,534.3983,-40.6881,-9.914426,71.94389
"2025-11-20 20:25:00",2106,"NAN",11.95,-227.2435,-359.2853,-555.4905,-389.9802,-138.3777,-430.8105,-522.7411,-654.051,-97.79144,-684.0783,-652.817,-569.1393,408.2996,276.8167,85.14903,247.2468,493.4099,206.6817,117.0046,-11.18985,534.1898,-40.8318,-10.06029,72.04945
"2025-11-20 20:30:00",2107,"NAN",11.95,-227.1837,-359.2534,-555.4406,-389.912,-138.353,-430.7354,-522.6618,-653.9272,-97.5486,-684.1063,-652.8154,-569.0948,408.2222,276.8,85.1683,247.4244,493.3478,206.7364,117.0767,-11.15227,534.3582,-40.82621,-10.06641,71.88995
"2025-11-20 20:35:00",2108,"NAN",11.93,-227.1523,-359.3034,-555.412,-389.8415,-138.2702,-430.6854,-522.4647,-653.8374,-97.50143,-684.1483,-652.8005,-569.045,408.3159,276.7936,85.19394,247.5011,493.3289,206.7938,117.2152,-10.92542,534.4692,-40.97156,-9.886948,71.97428
"2025-11-20 20:40:00",2109,"NAN",11.95,-227.1483,-359.2633,-555.3985,-389.7477,-138.3566,-430.6178,-522.3516,-653.7461,-97.52539,-684.1852,-652.8132,-568.9975,408.2661,276.8515,85.1879,247.3981,486.8312,206.6624,117.348,-10.98948,534.4061,-40.89042,-9.964144,71.95069
"2025-11-20 20:45:00",2110,"NAN",11.95,-227.1342,-359.242,-555.4017,-389.6802,-142.6062,-430.5735,-522.1168,-653.6619,-97.84563,-684.2177,-652.8194,-568.9531,408.3665,276.886,85.228,247.6884,489.4469,206.9567,117.5993,-10.7816,533.9096,-40.92274,-10.00237,72.15311
"2025-11-20 20:50:00",2111,"NAN",11.95,-227.1232,-359.2185,-555.3646,-389.6149,-146.5547,-430.5062,-521.9084,-653.5729,-98.10357,-684.2327,-652.8352,-568.9024,408.4021,276.9259,85.29211,247.7014,486.5563,207.02,117.8731,-10.72664,533.8157,-41.01794,-9.911837,72.29317
"2025-11-20 20:55:00",2112,"NAN",11.94,-227.2001,-359.1971,-555.2972,-389.549,-144.7344,-430.4684,-521.7383,-653.4748,-97.87254,-684.255,-652.8538,-568.8623,408.2917,277.076,85.35121,247.6772,487.7894,207.1064,117.8863,-10.56789,534.1979,-40.92742,-10.00987,72.23376
"2025-11-20 21:00:00",2113,"NAN",11.95,-227.1329,-359.1801,-555.2234,-389.5023,-143.1973,-430.3816,-521.6823,-653.3566,-98.07829,-684.2664,-652.8713,-568.8228,408.4368,276.9789,85.51918,247.8348,489.1975,207.0941,118.084,-10.40432,533.5085,-40.96975,-9.926084,72.33044
"2025-11-20 21:05:00",2114,"NAN",11.95,-227.1203,-359.1541,-555.1996,-389.4262,-141.8851,-430.3125,-521.715,-653.2444,-98.2381,-684.2726,-652.8739,-568.7761,408.4501,277.1489,85.47381,247.8511,490.3145,207.2048,117.9517,-10.34618,533.631,-40.98686,-10.09658,72.40719
"2025-11-20 21:10:00",2115,"NAN",11.95,-227.1691,-359.131,-555.1931,-389.3554,-141.0082,-430.2456,-521.6919,-653.1396,-98.35368,-684.2964,-652.8796,-568.7426,408.4083,277.0731,85.51009,248.0166,491.3274,207.3089,118.0386,-10.27762,533.9926,-40.93243,-9.87417,72.45747
"2025-11-20 21:15:00",2116,"NAN",11.95,-227.2157,-359.1203,-555.1752,-389.2883,-140.3104,-430.1873,-521.639,-653.0536,-98.34408,-684.3237,-652.886,-568.7136,408.4509,277.1017,85.56955,248.0935,491.8672,207.4693,118.1494,-10.00549,533.9554,-40.88123,-9.926419,72.55187
"2025-11-20 21:20:00",2117,"NAN",11.95,-227.2082,-359.1035,-555.1697,-389.2127,-139.7297,-430.1303,-521.5193,-652.9427,-98.45924,-684.3347,-652.8958,-568.6827,408.4941,277.2267,85.78365,248.1927,492.4263,207.6114,118.4928,-9.808764,533.5907,-40.81383,-9.896383,72.61042
"2025-11-20 21:25:00",2118,"NAN",11.92,-227.1581,-359.0829,-555.0877,-389.1243,-139.246,-430.0815,-521.3907,-652.8183,-98.53188,-684.3436,-652.9001,-568.6417,408.4435,277.2309,85.74937,248.1996,492.7678,207.6533,118.4872,-9.693415,533.8677,-40.85225,-9.768644,72.5685
"2025-11-20 21:30:00",2119,"NAN",11.95,-227.1191,-359.0716,-555.036,-389.0763,-138.918,-430.0071,-521.1687,-652.67,-97.96195,-684.3257,-652.9045,-568.6121,408.4669,277.3141,85.86344,248.4052,493.2012,207.6248,118.7816,-9.577485,534.1704,-40.85075,-9.819098,72.69615
"2025-11-20 21:35:00",2120,"NAN",11.94,-227.0876,-359.0582,-554.9501,-388.9859,-138.6114,-429.9553,-520.9507,-652.5255,-97.71011,-684.3387,-652.9211,-568.5901,408.4645,277.213,85.92764,248.4716,493.2931,207.7234,118.8544,-9.508575,534.2234,-40.91401,-9.950199,72.65678
"2025-11-20 21:40:00",2121,"NAN",11.95,-227.0915,-359.0455,-554.8481,-388.8938,-144.7805,-429.9424,-520.77,-652.39,-97.73153,-684.3309,-652.9244,-568.5685,408.4436,277.2478,85.92972,248.5151,488.0831,207.6394,119.0691,-9.386218,534.4003,-40.8847,-9.895283,72.72755
"2025-11-20 21:45:00",2122,"NAN",11.95,-227.0835,-359.0393,-554.771,-388.7893,-142.4492,-429.9398,-520.5553,-652.2761,-97.82668,-684.3417,-652.9421,-568.5289,408.636,277.2714,85.97623,248.5728,490.1338,207.7253,119.3856,-9.206748,534.4857,-40.89467,-10.01366,72.81255
"2025-11-20 21:50:00",2123,"NAN",11.95,-227.1237,-359.0484,-554.6902,-388.6997,-141.0849,-429.9256,-520.3411,-652.1635,-97.62642,-684.3501,-652.9643,-568.489,408.4779,277.2607,86.1571,248.6977,491.237,207.5859,119.5389,-9.221822,534.6152,-40.97709,-9.969504,72.78717
"2025-11-20 21:55:00",2124,"NAN",11.95,-227.1438,-359.0343,-554.5855,-388.6141,-140.239,-429.8911,-520.2399,-652.043,-97.53612,-684.3378,-652.9763,-568.4529,408.5512,277.2585,86.16371,248.6522,491.8604,207.5773,119.4706,-9.074558,534.4163,-40.90318,-9.897309,72.75623
"2025-11-20 22:00:00",2125,"NAN",11.95,-227.1481,-359.0421,-554.5167,-388.5376,-139.9077,-429.8958,-520.2651,-651.9181,-97.65521,-684.3296,-652.9873,-568.4197,408.3925,277.2191,86.21263,248.8461,492.2232,207.592,119.3963,-8.973468,534.395,-40.9627,-9.946524,72.76109
"2025-11-20 22:05:00",2126,"NAN",11.95,-227.1098,-359.0544,-554.4278,-388.4629,-139.2882,-429.8486,-520.2637,-651.7978,-97.59287,-684.3073,-652.9959,-568.3857,408.3015,277.2276,86.30757,248.8232,492.7563,207.7875,119.4706,-9.015362,534.4839,-40.95838,-10.11568,72.7397
"2025-11-20 22:10:00",2127,"NAN",11.95,-227.1781,-359.0652,-554.3423,-388.4062,-138.894,-429.8051,-520.1276,-651.6991,-97.62068,-684.3089,-653.0101,-568.3628,408.2003,276.9548,86.21394,248.707,492.7913,207.573,119.4577,-8.963114,534.2753,-41.19207,-10.22328,72.65223
"2025-11-20 22:15:00",2128,"NAN",11.95,-227.1521,-359.0387,-554.2789,-388.3281,-138.7382,-429.7306,-519.9883,-651.5771,-97.4726,-684.2975,-653.0133,-568.3273,408.2456,276.9341,86.18204,248.7805,492.8262,207.5745,119.6019,-8.887571,534.5338,-41.1384,-10.16992,72.52912
"2025-11-20 22:20:00",2129,"NAN",11.93,-227.1669,-359.0222,-554.2047,-388.2338,-138.545,-429.6822,-519.8834,-651.4549,-97.34673,-684.2993,-653.0241,-568.2911,408.1187,276.8416,86.23206,248.9428,493.0862,207.5932,119.5932,-8.770365,534.5878,-41.21042,-10.31547,72.57347
"2025-11-20 22:25:00",2130,"NAN",11.95,-227.1198,-359.0199,-554.1627,-388.1576,-138.3981,-429.6119,-519.7546,-651.3253,-97.29295,-684.3342,-653.0262,-568.2626,408.2268,276.8546,86.29277,248.8194,493.3101,207.667,119.7402,-8.675382,534.4673,-41.21335,-10.16698,72.75045
"2025-11-20 22:30:00",2131,"NAN",11.95,-227.0966,-359.014,-554.1343,-388.0827,-138.2246,-429.5352,-519.5977,-651.224,-97.21891,-684.3665,-653.03,-568.253,408.2321,277.0096,86.3442,249.1039,493.4401,207.7447,119.9254,-8.47695,534.4686,-41.32812,-10.3614,72.72052
"2025-11-20 22:35:00",2132,"NAN",11.95,-227.1126,-359.0213,-554.0871,-388.0029,-138.1048,-429.4631,-519.4321,-651.0998,-97.21446,-684.3813,-653.035,-568.2289,408.2587,276.9742,86.44348,249.0009,493.5001,207.8897,120.0307,-8.410245,534.568,-41.13007,-10.40856,72.72746
"2025-11-20 22:40:00",2133,"NAN",11.95,-227.1116,-359.0146,-554.0074,-387.9293,-137.931,-429.3624,-519.3711,-650.9756,-97.292,-684.3957,-653.0334,-568.2053,408.1632,276.9341,86.53076,249.2843,493.6338,207.9173,120.1393,-8.251774,534.5811,-41.19485,-10.27108,72.6684
"2025-11-20 22:45:00",2134,"NAN",11.93,-227.1702,-359.0024,-553.9222,-387.8467,-137.8399,-429.3362,-519.2685,-650.8507,-97.36319,-684.3948,-653.0391,-568.1929,408.2925,276.9328,86.55076,249.245,493.6175,207.8625,120.2234,-8.281126,534.504,-41.32903,-10.28667,72.65665
"2025-11-20 22:50:00",2135,"NAN",11.95,-227.1372,-358.9977,-553.8226,-387.7496,-137.9211,-429.2675,-519.1462,-650.7216,-97.39893,-684.3945,-653.0515,-568.1613,408.0797,276.8717,86.64823,249.292,493.6798,208.1126,120.3195,-8.077529,534.3453,-41.322,-10.36455,72.83038
"2025-11-20 22:55:00",2136,"NAN",11.95,-227.1337,-358.9973,-553.7159,-387.6653,-138.1467,-429.2043,-518.9518,-650.6026,-97.28751,-684.3988,-653.0607,-568.1291,408.072,276.917,86.71427,249.2466,493.3715,208.0512,120.5564,-8.120249,534.3601,-41.29395,-10.36767,72.7498
"2025-11-20 23:00:00",2137,"NAN",11.95,-227.1284,-358.9831,-553.6097,-387.5848,-137.903,-429.1852,-518.9216,-650.4686,-97.2485,-684.4009,-653.0617,-568.1019,408.1949,276.8603,86.90495,249.484,493.7355,208.1427,120.6541,-7.833685,534.338,-41.26021,-10.33418,72.76171
"2025-11-20 23:05:00",2138,"NAN",11.95,-227.449,-359.0993,-553.5081,-387.5014,-137.9722,-429.1325,-518.707,-650.3463,-99.98158,-684.3994,-653.0698,-568.0743,408.1938,276.7961,86.99602,249.557,493.5981,208.171,120.7445,-7.692276,532.7212,-41.26898,-10.36171,72.85708
"2025-11-20 23:10:00",2139,"NAN",11.95,-227.1734,-359.1077,-553.4248,-387.4143,-137.6944,-429.1037,-518.5344,-650.2253,-98.49077,-684.3856,-653.0787,-568.0428,408.2278,276.8221,87.04082,249.6603,493.9525,208.1431,120.7169,-7.532086,533.5976,-41.34135,-10.38358,72.86569
"2025-11-20 23:15:00",2140,"NAN",11.95,-227.1201,-359.0736,-553.3003,-387.3339,-137.4473,-429.0518,-518.554,-650.105,-97.95947,-684.3749,-653.0895,-568.0214,408.1322,276.8734,87.14384,249.5855,494.1244,208.1069,120.746,-7.537022,533.8349,-41.26909,-10.53804,72.84602
"2025-11-20 23:20:00",2141,"NAN",11.95,-227.053,-359.0458,-553.2056,-387.2553,-137.2496,-428.9692,-518.5887,-649.971,-97.79755,-684.3586,-653.0904,-568.0078,408.2581,276.9092,87.17865,249.6955,494.275,208.2943,120.8643,-7.409331,533.812,-41.25747,-10.49673,72.84953
"2025-11-20 23:25:00",2142,"NAN",11.93,-227.0477,-359.0426,-553.105,-387.1763,-136.9507,-428.9186,-518.4174,-649.846,-97.73164,-684.3401,-653.0969,-567.9626,408.0852,276.7749,87.34372,249.8353,494.4376,208.2049,120.9649,-7.295887,534.1594,-41.37803,-10.43298,72.90923
"2025-11-20 23:30:00",2143,"NAN",11.95,-227.0365,-359.0177,-553.0186,-387.0867,-136.7518,-428.8638,-518.2733,-649.7028,-97.79965,-684.3147,-653.1044,-567.9155,408.1364,276.8146,87.20274,249.8146,494.5617,208.2209,120.9669,-7.213772,533.8381,-41.3555,-10.52979,72.86722
"2025-11-20 23:35:00",2144,"NAN",11.95,-227.0631,-359.0141,-552.9692,-387.0172,-136.6885,-428.8274,-518.1677,-649.5772,-98.00154,-684.3162,-653.1235,-567.8884,407.8674,276.4822,86.95893,249.6538,494.4859,208.0817,120.8145,-7.330175,533.4916,-41.55242,-10.78403,72.56434
"2025-11-20 23:40:00",2145,"NAN",11.95,-227.0608,-358.9965,-552.9197,-386.9378,-136.5255,-428.7381,-518.0389,-649.4281,-97.7002,-684.2932,-653.1274,-567.8436,407.9401,276.5167,87.04725,249.5818,494.5721,208.0067,120.9249,-7.253857,533.7435,-41.64421,-10.89876,72.65138
"2025-11-20 23:45:00",2146,"NAN",11.95,-227.0516,-358.9947,-552.8651,-386.8591,-136.4384,-428.6862,-518.0119,-649.2804,-97.57224,-684.2897,-653.1315,-567.8084,407.7762,276.487,87.08138,249.7008,494.6069,208.0067,120.8221,-7.163419,533.8111,-41.68144,-10.95623,72.64004
"2025-11-20 23:50:00",2147,"NAN",11.95,-227.0743,-358.9883,-552.8103,-386.7847,-136.3247,-428.6249,-518.1319,-649.1401,-97.52984,-684.2905,-653.1321,-567.772,407.696,276.4126,87.13725,249.8441,494.7118,208.1462,120.8531,-6.95953,533.746,-41.60561,-10.93713,72.6432
