"TOA5","COMPASS_GCW_TR_432","CR1000X","75736","CR1000X.8.4.0","CPU:COMPASS_v4-052425.CR1X","52317","TerosTableB"
"TIMESTAMP","RECORD","PB","Statname","BattV_Avg","TerosB(1,1)","TerosB(1,2)","TerosB(1,3)","TerosB(2,1)","TerosB(2,2)","TerosB(2,3)","TerosB(3,1)","TerosB(3,2)","TerosB(3,3)","TerosB(4,1)","TerosB(4,2)","TerosB(4,3)","TerosB(5,1)","TerosB(5,2)","TerosB(5,3)","TerosB(6,1)","TerosB(6,2)","TerosB(6,3)"
"TS","RN","","","Volts","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-11-29 16:45:00",772,432,"COMPASS_GCW_TR_432",13.71,3159.91,9.7,4723,2862.5,9,2132,3083.23,8.7,3983,3019.52,8.3,1735,3043.21,10.7,3388,4008.42,10.5,2621
"2025-11-29 17:00:00",773,432,"COMPASS_GCW_TR_432",13.71,3159.11,9.7,4363,2863.16,9,2252,3082.7,8.7,4276,3018.74,8.4,1774,3043,10.7,3501,4010.18,10.5,2645
"2025-11-29 17:15:00",774,432,"COMPASS_GCW_TR_432",13.7,3159.79,9.7,4510,2862.61,9,2239,3082.96,8.7,4300,3019.08,8.4,1789,3042.75,10.7,3311,4009.33,10.5,2699
"2025-11-29 17:30:00",775,432,"COMPASS_GCW_TR_432",13.71,3159.4,9.7,4386,2862.75,9,2198,3082.7,8.7,4137,3018.84,8.4,1757,3042.66,10.7,3274,4008.83,10.5,2675
"2025-11-29 17:45:00",776,432,"COMPASS_GCW_TR_432",13.71,3160.75,9.7,4399,2862.67,9,2184,3082.96,8.7,4052,3019.57,8.3,1750,3042.83,10.7,3237,4009.22,10.5,2651
"2025-11-29 18:00:00",777,432,"COMPASS_GCW_TR_432",13.71,3159.61,9.7,4717,2862.46,9,2144,3082.49,8.7,4252,3018.7,8.3,1743,3042.35,10.7,3286,4009.15,10.5,2660
"2025-11-29 18:15:00",778,432,"COMPASS_GCW_TR_432",13.71,3159.73,9.7,4257,2862.96,9,2227,3083.02,8.7,4148,3019.4,8.3,1730,3042.46,10.7,3376,4009.62,10.5,2723
"2025-11-29 18:30:00",779,432,"COMPASS_GCW_TR_432",13.71,3159.08,9.7,4659,2862.44,9,2194,3082.99,8.7,4036,3018.19,8.3,1748,3042.63,10.7,3279,4009.12,10.5,2614
"2025-11-29 18:45:00",780,432,"COMPASS_GCW_TR_432",13.71,3159.24,9.7,4558,2862.55,9,2210,3083.18,8.7,4271,3019.13,8.3,1747,3042.65,10.7,3294,4009.69,10.5,2721
"2025-11-29 19:00:00",781,432,"COMPASS_GCW_TR_432",13.71,3159.37,9.7,4573,2862.7,9,2296,3082.6,8.7,4137,3018.61,8.3,1776,3042.44,10.7,3365,4010.11,10.5,2690
"2025-11-29 19:15:00",782,432,"COMPASS_GCW_TR_432",13.7,3159.6,9.7,4177,2862.51,9,2195,3082.31,8.7,4275,3018.72,8.3,1736,3042.04,10.7,3319,4009.41,10.5,2655
"2025-11-29 19:30:00",783,432,"COMPASS_GCW_TR_432",13.71,3159.01,9.7,4586,2862.18,9,2223,3082.5,8.7,4140,3018.72,8.3,1758,3041.68,10.7,3371,4009.06,10.5,2680
"2025-11-29 19:45:00",784,432,"COMPASS_GCW_TR_432",13.71,3158.85,9.7,4372,2862.34,9,2247,3082.79,8.7,4592,3018.16,8.3,1743,3042.3,10.7,3293,4009.5,10.5,2689
"2025-11-29 20:00:00",785,432,"COMPASS_GCW_TR_432",13.71,3159.04,9.7,4541,2862.03,9,2242,3082.07,8.7,4192,3017.78,8.3,1774,3042.17,10.7,3416,4010,10.4,2588
"2025-11-29 20:15:00",786,432,"COMPASS_GCW_TR_432",13.71,3158.97,9.7,4767,2862.02,8.9,2229,3082.4,8.7,4402,3018.03,8.2,1752,3042.09,10.7,3314,4009.24,10.4,2673
"2025-11-29 20:30:00",787,432,"COMPASS_GCW_TR_432",13.71,3158.5,9.7,4712,2862.24,8.9,2247,3082.3,8.6,4146,3017.66,8.2,1742,3041.79,10.7,3361,4009.74,10.4,2653
"2025-11-29 20:45:00",788,432,"COMPASS_GCW_TR_432",13.71,3158.72,9.7,4496,2861.19,8.9,2240,3081.94,8.6,4216,3017.95,8.2,1706,3041.67,10.7,3238,4009.29,10.4,2738
"2025-11-29 21:00:00",789,432,"COMPASS_GCW_TR_432",13.71,3159.19,9.7,4508,2861.85,8.9,2234,3082.03,8.6,4305,3017.83,8.2,1763,3041.9,10.7,3353,4008.61,10.4,2609
"2025-11-29 21:15:00",790,432,"COMPASS_GCW_TR_432",13.71,3159.39,9.6,4892,2862.06,8.9,2213,3081.23,8.6,4270,3017.71,8.2,1758,3042.26,10.7,3315,4008.7,10.4,2645
"2025-11-29 21:30:00",791,432,"COMPASS_GCW_TR_432",13.7,3158.92,9.6,4502,2861.26,8.9,2201,3082.25,8.6,4202,3017.25,8.2,1747,3041.67,10.7,3331,4009.3,10.4,2743
"2025-11-29 21:45:00",792,432,"COMPASS_GCW_TR_432",13.71,3158.58,9.6,4832,2861.36,8.9,2209,3081.83,8.6,4086,3017.49,8.2,1733,3042.03,10.7,3261,4010.04,10.4,2647
"2025-11-29 22:00:00",793,432,"COMPASS_GCW_TR_432",13.71,3158.72,9.6,4409,2861.01,8.9,2292,3081.41,8.6,4194,3017.35,8.2,1786,3041.76,10.7,3241,4009.65,10.4,2609
"2025-11-29 22:15:00",794,432,"COMPASS_GCW_TR_432",13.71,3158.76,9.6,4711,2860.85,8.9,2173,3082.06,8.6,4194,3016.92,8.2,1748,3041.78,10.6,3272,4009.16,10.4,2672
"2025-11-29 22:30:00",795,432,"COMPASS_GCW_TR_432",13.71,3158.73,9.6,4732,2860.96,8.9,2217,3081.33,8.6,4471,3017.04,8.2,1783,3041.59,10.6,3378,4009.33,10.4,2634
"2025-11-29 22:45:00",796,432,"COMPASS_GCW_TR_432",13.71,3159.32,9.6,4542,2860.77,8.9,2237,3081.16,8.6,4198,3017.05,8.2,1795,3041.62,10.6,3318,4009.86,10.4,2633
"2025-11-29 23:00:00",797,432,"COMPASS_GCW_TR_432",13.71,3158.72,9.6,4540,2861.47,8.9,2244,3081.28,8.6,4239,3017.36,8.2,1724,3041.57,10.6,3372,4010.09,10.4,2645
"2025-11-29 23:15:00",798,432,"COMPASS_GCW_TR_432",13.71,3158.51,9.6,4500,2860.93,8.9,2253,3080.57,8.6,4088,3016.78,8.1,1783,3041.32,10.6,3283,4008.64,10.4,2692
"2025-11-29 23:30:00",799,432,"COMPASS_GCW_TR_432",13.71,3158.84,9.6,4353,2860.75,8.8,2264,3081.05,8.6,4302,3016.86,8.1,1770,3042.06,10.6,3208,4009.36,10.4,2726
"2025-11-29 23:45:00",800,432,"COMPASS_GCW_TR_432",13.71,3158.64,9.6,4564,2860.09,8.8,2218,3080.46,8.6,4078,3017.09,8.1,1723,3041.35,10.6,3309,4010.09,10.4,2628
"2025-11-30 00:00:00",801,432,"COMPASS_GCW_TR_432",13.71,3158.51,9.6,4665,2860.36,8.8,2237,3081.41,8.6,4289,3016.85,8.1,1733,3041.72,10.6,3235,4009.04,10.4,2646
"2025-11-30 00:15:00",802,432,"COMPASS_GCW_TR_432",13.71,3158.26,9.6,4551,2860.62,8.8,2214,3081.06,8.6,4177,3017.33,8.1,1798,3041.33,10.6,3336,4009.58,10.4,2662
"2025-11-30 00:30:00",803,432,"COMPASS_GCW_TR_432",13.7,3158.54,9.6,4329,2860.57,8.8,2196,3080.49,8.6,4169,3016.98,8.1,1818,3041.06,10.6,3153,4009.79,10.4,2604
"2025-11-30 00:45:00",804,432,"COMPASS_GCW_TR_432",13.71,3158.14,9.6,4749,2860.97,8.8,2215,3080.48,8.6,4436,3016.88,8.1,1752,3041.13,10.6,3278,4009.84,10.4,2642
"2025-11-30 01:00:00",805,432,"COMPASS_GCW_TR_432",13.71,3158.73,9.6,4588,2860.81,8.8,2268,3080.72,8.6,4273,3016.7,8.1,1799,3041.09,10.6,3287,4008.7,10.4,2689
"2025-11-30 01:15:00",806,432,"COMPASS_GCW_TR_432",13.71,3159.05,9.6,4440,2860.6,8.8,2230,3080.74,8.6,4168,3016.92,8.1,1754,3040.57,10.6,3212,4008.83,10.4,2695
"2025-11-30 01:30:00",807,432,"COMPASS_GCW_TR_432",13.7,3159.07,9.6,4375,2860.07,8.8,2140,3080.48,8.5,4168,3016.63,8.1,1739,3041.07,10.6,3234,4009.73,10.4,2621
"2025-11-30 01:45:00",808,432,"COMPASS_GCW_TR_432",13.71,3158.19,9.6,4452,2860.89,8.8,2163,3080.73,8.5,4093,3016.8,8.1,1749,3040.94,10.6,3171,4009.81,10.3,2635
"2025-11-30 02:00:00",809,432,"COMPASS_GCW_TR_432",13.7,3158.17,9.6,4583,2860.52,8.8,2174,3080.17,8.5,4375,3017.25,8.1,1742,3040.72,10.6,3164,4010.28,10.3,2736
"2025-11-30 02:15:00",810,432,"COMPASS_GCW_TR_432",13.71,3158.03,9.6,4658,2860.3,8.8,2244,3080.54,8.5,4147,3016.63,8.1,1736,3040.63,10.6,3312,4009.56,10.3,2658
"2025-11-30 02:30:00",811,432,"COMPASS_GCW_TR_432",13.7,3158.76,9.6,4402,2860.18,8.8,2209,3080.66,8.5,4104,3016.63,8.1,1767,3041.31,10.6,3247,4009.49,10.3,2676
"2025-11-30 02:45:00",812,432,"COMPASS_GCW_TR_432",13.71,3158.18,9.6,4651,2859.94,8.8,2293,3080.44,8.5,4228,3016.67,8.1,1803,3040.71,10.6,3184,4009.2,10.3,2687
"2025-11-30 03:00:00",813,432,"COMPASS_GCW_TR_432",13.7,3157.91,9.6,4425,2860.66,8.8,2278,3080.62,8.5,4122,3016.38,8.1,1746,3040.92,10.6,3209,4008.35,10.3,2601
"2025-11-30 03:15:00",814,432,"COMPASS_GCW_TR_432",13.71,3157.78,9.5,4452,2860.61,8.8,2226,3080.2,8.5,4100,3016.52,8.1,1778,3040.87,10.6,3228,4010.87,10.3,2746
"2025-11-30 03:30:00",815,432,"COMPASS_GCW_TR_432",13.71,3158.51,9.6,4680,2860.93,8.8,2190,3080.79,8.5,4149,3016.55,8.1,1770,3040.73,10.6,3189,4009.46,10.3,2592
"2025-11-30 03:45:00",816,432,"COMPASS_GCW_TR_432",13.71,3158.48,9.5,4298,2860.08,8.8,2231,3080.42,8.5,4124,3016.13,8.1,1809,3040.57,10.5,3088,4009.98,10.3,2669
"2025-11-30 04:00:00",817,432,"COMPASS_GCW_TR_432",13.71,3157.98,9.5,4533,2860.1,8.8,2189,3080.71,8.5,4402,3016.82,8.1,1710,3040.33,10.5,3167,4009.82,10.3,2674
"2025-11-30 04:15:00",818,432,"COMPASS_GCW_TR_432",13.7,3157.47,9.5,4603,2860.1,8.8,2209,3080.67,8.5,4147,3016.82,8.1,1752,3040.4,10.5,3246,4010.26,10.3,2680
"2025-11-30 04:30:00",819,432,"COMPASS_GCW_TR_432",13.71,3157.57,9.5,4534,2860.55,8.8,2165,3080.61,8.5,4277,3016.67,8.1,1744,3040.34,10.5,3192,4009.74,10.3,2626
"2025-11-30 04:45:00",820,432,"COMPASS_GCW_TR_432",13.71,3157.3,9.5,4702,2860.38,8.8,2280,3080.64,8.5,4141,3016.38,8.1,1736,3039.82,10.5,3101,4010.77,10.3,2682
"2025-11-30 05:00:00",821,432,"COMPASS_GCW_TR_432",13.71,3158.14,9.5,4517,2860.52,8.8,2229,3080.32,8.5,4172,3016.73,8.1,1759,3040.47,10.5,3260,4010.27,10.3,2731
"2025-11-30 05:15:00",822,432,"COMPASS_GCW_TR_432",13.71,3157.66,9.5,4658,2859.97,8.8,2229,3079.91,8.5,4058,3016.44,8.1,1740,3040.37,10.5,3443,4010.12,10.3,2709
"2025-11-30 05:30:00",823,432,"COMPASS_GCW_TR_432",13.7,3158.21,9.5,4637,2860.41,8.8,2212,3080.31,8.5,4401,3016.38,8.1,1762,3039.57,10.5,3235,4010.94,10.3,2775
"2025-11-30 05:45:00",824,432,"COMPASS_GCW_TR_432",13.71,3157.43,9.5,4625,2860.4,8.8,2269,3080.11,8.5,4298,3016.54,8.1,1730,3039.99,10.5,3069,4009.62,10.3,2705
"2025-11-30 06:00:00",825,432,"COMPASS_GCW_TR_432",13.7,3158.26,9.5,4339,2860.43,8.8,2259,3080.12,8.5,4379,3015.88,8.1,1752,3039.95,10.5,3203,4009.76,10.3,2622
"2025-11-30 06:15:00",826,432,"COMPASS_GCW_TR_432",13.71,3157.32,9.5,4528,2860.28,8.8,2226,3079.78,8.5,4120,3015.52,8.1,1741,3039.6,10.5,3071,4008.98,10.3,2660
"2025-11-30 06:30:00",827,432,"COMPASS_GCW_TR_432",13.71,3158.08,9.5,4399,2861.05,8.8,2203,3079.9,8.5,4348,3017.09,8.1,1789,3039.84,10.5,3129,4008.63,10.3,2684
"2025-11-30 06:45:00",828,432,"COMPASS_GCW_TR_432",13.71,3157.76,9.5,4620,2860.68,8.8,2274,3079.82,8.6,4056,3016.41,8.1,1742,3039.49,10.5,3153,4009.42,10.3,2660
"2025-11-30 07:00:00",829,432,"COMPASS_GCW_TR_432",13.7,3157.77,9.5,4389,2860.69,8.8,2201,3079.44,8.6,4519,3016.81,8.1,1784,3039.91,10.5,3058,4010.76,10.3,2667
"2025-11-30 07:15:00",830,432,"COMPASS_GCW_TR_432",13.71,3157.55,9.5,4385,2861.07,8.8,2150,3080.64,8.6,4176,3016.41,8.2,1785,3039.72,10.5,3119,4008.77,10.2,2706
"2025-11-30 07:30:00",831,432,"COMPASS_GCW_TR_432",13.7,3157.41,9.5,4640,2860.33,8.8,2196,3080.38,8.6,4561,3016.52,8.2,1733,3039.91,10.5,3183,4009.59,10.2,2669
"2025-11-30 07:45:00",832,432,"COMPASS_GCW_TR_432",13.71,3157.56,9.5,4398,2859.79,8.8,2198,3080.3,8.6,4144,3016.18,8.2,1737,3040.18,10.5,3169,4010.85,10.2,2666
"2025-11-30 08:00:00",833,432,"COMPASS_GCW_TR_432",13.7,3158.12,9.5,4728,2860.04,8.9,2265,3079.69,8.6,4397,3016.58,8.2,1745,3040.16,10.5,3179,4010.4,10.2,2605
"2025-11-30 08:15:00",834,432,"COMPASS_GCW_TR_432",13.71,3158.77,9.5,4446,2859.91,8.9,2231,3080.44,8.6,4144,3016.65,8.2,1764,3039.27,10.5,3242,4010.61,10.2,2669
"2025-11-30 08:30:00",835,432,"COMPASS_GCW_TR_432",13.7,3156.73,9.5,4495,2860.75,8.9,2226,3079.62,8.6,4044,3016.47,8.2,1786,3039.66,10.5,2929,4009.43,10.2,2689
"2025-11-30 08:45:00",836,432,"COMPASS_GCW_TR_432",13.71,3157.76,9.5,4491,2860.41,8.9,2303,3079.93,8.6,4129,3017.31,8.2,1705,3038.97,10.5,3085,4010.41,10.2,2602
"2025-11-30 09:00:00",837,432,"COMPASS_GCW_TR_432",13.7,3157.93,9.5,4562,2860.54,8.9,2198,3079.79,8.6,4609,3016.6,8.2,1779,3039.77,10.5,3132,4010.39,10.2,2751
"2025-11-30 09:15:00",838,432,"COMPASS_GCW_TR_432",13.71,3157.44,9.5,4775,2859.71,8.9,2202,3080.71,8.6,4177,3017.17,8.2,1736,3039.23,10.5,3012,4010.09,10.2,2736
"2025-11-30 09:30:00",839,432,"COMPASS_GCW_TR_432",13.7,3157.68,9.5,4225,2859.95,8.9,2192,3081.27,8.6,4194,3018.19,8.2,1783,3039.95,10.5,3215,4009.31,10.2,2626
"2025-11-30 09:45:00",840,432,"COMPASS_GCW_TR_432",13.71,3157.41,9.5,4378,2859.82,8.9,2266,3081.67,8.6,4152,3017.77,8.2,1752,3039.93,10.4,3180,4009.03,10.2,2638
"2025-11-30 10:00:00",841,432,"COMPASS_GCW_TR_432",13.7,3157.94,9.6,4487,2860.92,8.9,2246,3081.81,8.6,4025,3018.23,8.2,1778,3039.27,10.5,3212,4010.25,10.2,2707
"2025-11-30 10:15:00",842,432,"COMPASS_GCW_TR_432",13.71,3158.02,9.6,4468,2861.83,8.9,2221,3082.18,8.6,4182,3018.77,8.2,1711,3039.36,10.4,3125,4009.65,10.2,2617
"2025-11-30 10:30:00",843,432,"COMPASS_GCW_TR_432",13.7,3157.82,9.6,4768,2863.18,8.9,2270,3083.42,8.6,4358,3019.94,8.3,1851,3039.9,10.4,3084,4009.83,10.2,2707
"2025-11-30 10:45:00",844,432,"COMPASS_GCW_TR_432",13.71,3157.94,9.6,4564,2863.11,8.9,2412,3084.24,8.6,4185,3020.2,8.3,1711,3039.76,10.4,3083,4009.37,10.2,2711
"2025-11-30 11:00:00",845,432,"COMPASS_GCW_TR_432",13.7,3157.95,9.6,4470,2863.15,8.9,2374,3084.93,8.6,4338,3021.31,8.3,1791,3039.23,10.4,3170,4009.95,10.2,2605
"2025-11-30 11:15:00",846,432,"COMPASS_GCW_TR_432",13.71,3158.09,9.6,4402,2863.81,8.9,2319,3084.62,8.6,4376,3021.64,8.3,1786,3039.67,10.4,3061,4008.42,10.2,2628
"2025-11-30 11:30:00",847,432,"COMPASS_GCW_TR_432",13.7,3158.42,9.6,4806,2863.84,8.9,2310,3085.13,8.6,3985,3021.87,8.3,1806,3039.56,10.4,3002,4009.43,10.2,2688
"2025-11-30 11:45:00",848,432,"COMPASS_GCW_TR_432",13.7,3158.25,9.6,4327,2864.25,8.9,2304,3086.19,8.7,4351,3021.72,8.3,1809,3039.61,10.4,3159,4009.32,10.2,2618
"2025-11-30 12:00:00",849,432,"COMPASS_GCW_TR_432",13.7,3158.34,9.6,4467,2864.45,9,2233,3085.46,8.7,4037,3022.36,8.3,1746,3039.64,10.4,3053,4009.46,10.2,2701
"2025-11-30 12:15:00",850,432,"COMPASS_GCW_TR_432",13.7,3159.11,9.6,4701,2864.75,9,2220,3085.22,8.7,4153,3022.73,8.3,1771,3039.15,10.4,3245,4009.49,10.2,2650
"2025-11-30 12:30:00",851,432,"COMPASS_GCW_TR_432",13.7,3157.98,9.6,4505,2864.41,9,2365,3085.72,8.7,4340,3022.22,8.3,1770,3039.25,10.4,3228,4009.09,10.2,2621
"2025-11-30 12:45:00",852,432,"COMPASS_GCW_TR_432",13.71,3158.13,9.6,4744,2864.55,9,2311,3085.45,8.7,4374,3022.67,8.3,1766,3039.18,10.4,3259,4010.19,10.2,2598
"2025-11-30 13:00:00",853,432,"COMPASS_GCW_TR_432",13.7,3158.18,9.6,4417,2864.22,9,2200,3085.5,8.7,4116,3022.81,8.4,1757,3039.13,10.4,3127,4009.58,10.2,2749
"2025-11-30 13:15:00",854,432,"COMPASS_GCW_TR_432",13.7,3158.33,9.6,4462,2864.55,9,2287,3085.29,8.7,4129,3023.05,8.4,1773,3039.21,10.4,3099,4009.07,10.2,2613
"2025-11-30 13:30:00",855,432,"COMPASS_GCW_TR_432",13.7,3158.69,9.6,4662,2864.61,9,2304,3085.53,8.7,4129,3023.08,8.4,1793,3039,10.4,3268,4010.23,10.2,2797
"2025-11-30 13:45:00",856,432,"COMPASS_GCW_TR_432",13.7,3158.06,9.6,4820,2865.26,9,2290,3085.75,8.7,4037,3023,8.4,1854,3038.35,10.4,3128,4010,10.2,2664
"2025-11-30 14:00:00",857,432,"COMPASS_GCW_TR_432",13.7,3158.28,9.6,4371,2864.36,9,2341,3085.47,8.7,4335,3022.91,8.4,1820,3038.56,10.4,3229,4009.7,10.2,2626
"2025-11-30 14:15:00",858,432,"COMPASS_GCW_TR_432",13.71,3157.8,9.6,4466,2864.35,9,2252,3085.72,8.7,4150,3023.16,8.4,1746,3038.25,10.4,3178,4009.91,10.2,2721
"2025-11-30 14:30:00",859,432,"COMPASS_GCW_TR_432",13.7,3157.63,9.6,4667,2864.63,9.1,2208,3085.36,8.7,4448,3023.06,8.4,1761,3038.67,10.4,3209,4008.7,10.2,2608
"2025-11-30 14:45:00",860,432,"COMPASS_GCW_TR_432",13.71,3158.04,9.6,4898,2864.65,9.1,2347,3085.57,8.8,4541,3023.66,8.4,1815,3038.56,10.4,3268,4009.15,10.2,2691
"2025-11-30 15:00:00",861,432,"COMPASS_GCW_TR_432",13.7,3158.08,9.6,4568,2864.67,9.1,2351,3085.08,8.8,4466,3023.74,8.5,1801,3037.66,10.4,3394,4009.46,10.2,2650
"2025-11-30 15:15:00",862,432,"COMPASS_GCW_TR_432",13.7,3158.36,9.6,4367,2864.85,9.1,2208,3085.51,8.8,4177,3022.86,8.5,1822,3037.99,10.4,3166,4009.44,10.2,2598
"2025-11-30 15:30:00",863,432,"COMPASS_GCW_TR_432",13.7,3158.31,9.6,4520,2864.45,9.1,2286,3085.87,8.8,4305,3022.78,8.5,1791,3038.89,10.4,3194,4009.92,10.2,2602
"2025-11-30 15:45:00",864,432,"COMPASS_GCW_TR_432",13.7,3158.4,9.6,4298,2865.31,9.1,2211,3085.87,8.8,4073,3023.44,8.5,1847,3038,10.4,3140,4009.38,10.2,2633
"2025-11-30 16:00:00",865,432,"COMPASS_GCW_TR_432",13.7,3157.92,9.7,4529,2865.1,9.1,2231,3086.22,8.8,4082,3023.06,8.5,1778,3038.24,10.4,3205,4009.14,10.2,2606
"2025-11-30 16:15:00",866,432,"COMPASS_GCW_TR_432",13.71,3158.3,9.7,4378,2864.92,9.1,2264,3085.73,8.8,4362,3022.68,8.5,1787,3038.53,10.4,3164,4009.73,10.2,2608
"2025-11-30 16:30:00",867,432,"COMPASS_GCW_TR_432",13.7,3157.69,9.7,4410,2865.5,9.1,2245,3086.14,8.8,4269,3023.18,8.5,1847,3037.94,10.4,3164,4009.5,10.2,2638
"2025-11-30 16:45:00",868,432,"COMPASS_GCW_TR_432",13.71,3158.79,9.7,4509,2865.19,9.1,2281,3085.77,8.8,4187,3022.8,8.5,1748,3038.46,10.4,3171,4009.25,10.1,2664
"2025-11-30 17:00:00",869,432,"COMPASS_GCW_TR_432",13.7,3158.65,9.7,4492,2864.52,9.1,2275,3085.82,8.8,4302,3023.12,8.5,1758,3038.39,10.4,3261,4010.11,10.2,2615
"2025-11-30 17:15:00",870,432,"COMPASS_GCW_TR_432",13.71,3158.26,9.7,4553,2864.92,9.1,2303,3085.95,8.8,4118,3023.07,8.5,1793,3037.83,10.4,3262,4010.16,10.1,2669
"2025-11-30 17:30:00",871,432,"COMPASS_GCW_TR_432",13.7,3158.29,9.7,4578,2864.38,9.1,2305,3085.94,8.8,4148,3023.14,8.5,1727,3038.28,10.4,3177,4008.76,10.1,2673
"2025-11-30 17:45:00",872,432,"COMPASS_GCW_TR_432",13.71,3158.29,9.7,4521,2864.69,9.2,2268,3085.96,8.8,4346,3023.54,8.5,1798,3037.82,10.4,3215,4009.79,10.1,2668
"2025-11-30 18:00:00",873,432,"COMPASS_GCW_TR_432",13.7,3157.8,9.7,4469,2864.85,9.2,2299,3084.59,8.8,4139,3022.86,8.5,1784,3038.21,10.4,3162,4009.14,10.1,2613
"2025-11-30 18:15:00",874,432,"COMPASS_GCW_TR_432",13.71,3158.06,9.7,4695,2864.67,9.2,2272,3085.45,8.8,4279,3023.2,8.6,1775,3038.07,10.4,3280,4009.81,10.1,2626
"2025-11-30 18:30:00",875,432,"COMPASS_GCW_TR_432",13.7,3158.4,9.7,4283,2864.54,9.2,2209,3085.25,8.8,4208,3023.79,8.6,1776,3038.3,10.4,3159,4009.36,10.1,2627
"2025-11-30 18:45:00",876,432,"COMPASS_GCW_TR_432",13.71,3158.44,9.7,4509,2865.69,9.2,2214,3085.09,8.8,4164,3023.58,8.6,1809,3038.31,10.4,3167,4010.32,10.1,2648
"2025-11-30 19:00:00",877,432,"COMPASS_GCW_TR_432",13.7,3158.3,9.7,4737,2864.94,9.2,2249,3085.08,8.9,4107,3023.22,8.6,1826,3037.12,10.4,3174,4009.85,10.1,2674
"2025-11-30 19:15:00",878,432,"COMPASS_GCW_TR_432",13.71,3159.01,9.7,4656,2864.36,9.2,2210,3085.09,8.9,4159,3023.41,8.6,1791,3038.41,10.4,3101,4009.59,10.1,2718
"2025-11-30 19:30:00",879,432,"COMPASS_GCW_TR_432",13.71,3158.73,9.7,4359,2864.58,9.2,2244,3085.37,8.9,4234,3023.55,8.6,1804,3038.27,10.4,3121,4009.17,10.1,2686
"2025-11-30 19:45:00",880,432,"COMPASS_GCW_TR_432",13.71,3158.27,9.7,4690,2864.17,9.2,2245,3084.9,8.9,4346,3023.28,8.6,1800,3038,10.4,3200,4010.31,10.1,2618
"2025-11-30 20:00:00",881,432,"COMPASS_GCW_TR_432",13.71,3158.01,9.7,4519,2864.27,9.2,2230,3085.22,8.9,4262,3023.05,8.6,1760,3037.84,10.4,3221,4009.34,10.1,2663
"2025-11-30 20:15:00",882,432,"COMPASS_GCW_TR_432",13.71,3158.22,9.7,4533,2864.59,9.2,2347,3084.86,8.9,4257,3022.79,8.6,1830,3037.82,10.4,3212,4008.58,10.1,2657
"2025-11-30 20:30:00",883,432,"COMPASS_GCW_TR_432",13.7,3158.1,9.7,4509,2865,9.2,2309,3085.45,8.9,4297,3023.08,8.6,1800,3038.04,10.4,3274,4008.71,10.1,2615
"2025-11-30 20:45:00",884,432,"COMPASS_GCW_TR_432",13.71,3158.81,9.7,4365,2865.07,9.2,2257,3084.92,8.9,4583,3023.1,8.6,1809,3037.38,10.4,3279,4009.95,10.1,2636
"2025-11-30 21:00:00",885,432,"COMPASS_GCW_TR_432",13.7,3158.16,9.7,4462,2864.85,9.2,2300,3085.11,8.9,4421,3023.04,8.6,1784,3037.52,10.4,3169,4009.65,10.1,2640
"2025-11-30 21:15:00",886,432,"COMPASS_GCW_TR_432",13.71,3157.95,9.7,4378,2864.94,9.2,2287,3084.85,8.9,4253,3022.48,8.6,1795,3037.28,10.4,3321,4008.94,10.1,2635
"2025-11-30 21:30:00",887,432,"COMPASS_GCW_TR_432",13.7,3158.42,9.7,4318,2864.68,9.2,2298,3084.57,8.9,4093,3023.04,8.6,1838,3037.79,10.4,3166,4008.96,10.1,2599
"2025-11-30 21:45:00",888,432,"COMPASS_GCW_TR_432",13.71,3158.94,9.7,4545,2863.95,9.2,2271,3085.04,8.9,4063,3022.57,8.6,1823,3038.19,10.4,3167,4009.49,10.1,2623
"2025-11-30 22:00:00",889,432,"COMPASS_GCW_TR_432",13.71,3158.71,9.7,4589,2863.85,9.2,2239,3084.83,8.9,4210,3022.33,8.6,1741,3038.11,10.4,3408,4009.32,10.1,2749
"2025-11-30 22:15:00",890,432,"COMPASS_GCW_TR_432",13.71,3157.9,9.7,4487,2864.06,9.2,2233,3084.34,8.9,4250,3022.91,8.6,1768,3037.8,10.4,3168,4009.6,10.1,2657
"2025-11-30 22:30:00",891,432,"COMPASS_GCW_TR_432",13.7,3158.67,9.7,4528,2863.84,9.2,2219,3084.99,8.8,4159,3022.86,8.6,1776,3036.93,10.4,3239,4009.88,10.1,2669
"2025-11-30 22:45:00",892,432,"COMPASS_GCW_TR_432",13.71,3158.55,9.7,4447,2864.17,9.2,2290,3084.75,8.8,4368,3022.12,8.6,1773,3037.39,10.4,3275,4010.05,10.1,2744
"2025-11-30 23:00:00",893,432,"COMPASS_GCW_TR_432",13.7,3158.16,9.7,4394,2864.01,9.2,2232,3084.62,8.8,4273,3022.06,8.5,1770,3037.26,10.4,3301,4009.11,10.1,2638
"2025-11-30 23:15:00",894,432,"COMPASS_GCW_TR_432",13.71,3158.92,9.7,4346,2863.36,9.2,2255,3084.61,8.8,4350,3022.58,8.5,1754,3037.36,10.4,3190,4010.14,10.1,2713
"2025-11-30 23:30:00",895,432,"COMPASS_GCW_TR_432",13.7,3158.31,9.7,4784,2864.28,9.2,2224,3085.01,8.8,4317,3022.26,8.5,1787,3037.26,10.4,3207,4009.18,10.1,2676
