"TOA5","COMPASS_GCW_TR_432","CR1000X","75736","CR1000X.8.4.0","CPU:COMPASS_v4-052425.CR1X","52317","SapflowB"
"TIMESTAMP","RECORD","PB","Statname","BattV_Avg","DiffVoltB_Avg(1)","DiffVoltB_Avg(2)","DiffVoltB_Avg(3)","DiffVoltB_Avg(4)","DiffVoltB_Avg(5)","DiffVoltB_Avg(6)","DiffVoltB_Avg(7)","DiffVoltB_Avg(8)","DiffVoltB_Avg(9)","DiffVoltB_Avg(10)","DiffVoltB_Avg(11)","DiffVoltB_Avg(12)"
"2025-11-22 00:15:00",43,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 00:30:00",44,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 00:45:00",45,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 01:00:00",46,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 01:15:00",47,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 01:30:00",48,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 01:45:00",49,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 02:00:00",50,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 02:15:00",51,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 02:30:00",52,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 02:45:00",53,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 03:00:00",54,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 03:15:00",55,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 03:30:00",56,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 03:45:00",57,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 04:00:00",58,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 04:15:00",59,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 04:30:00",60,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 04:45:00",61,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 05:00:00",62,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 05:15:00",63,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 05:30:00",64,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 05:45:00",65,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 06:00:00",66,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 06:15:00",67,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 06:30:00",68,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 06:45:00",69,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 07:00:00",70,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 07:15:00",71,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 07:30:00",72,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 07:45:00",73,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 08:00:00",74,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 08:15:00",75,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 08:30:00",76,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 08:45:00",77,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 09:00:00",78,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 09:15:00",79,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 09:30:00",80,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 09:45:00",81,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 10:00:00",82,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 10:15:00",83,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 10:30:00",84,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 10:45:00",85,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 11:00:00",86,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 11:15:00",87,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 11:30:00",88,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 11:45:00",89,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 12:00:00",90,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 12:15:00",91,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 12:30:00",92,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 12:45:00",93,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 13:00:00",94,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 13:15:00",95,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 13:30:00",96,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 13:45:00",97,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 14:00:00",98,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 14:15:00",99,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 14:30:00",100,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 14:45:00",101,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 15:00:00",102,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 15:15:00",103,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 15:30:00",104,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 15:45:00",105,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 16:00:00",106,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 16:15:00",107,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 16:30:00",108,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 16:45:00",109,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 17:00:00",110,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 17:15:00",111,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 17:30:00",112,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 17:45:00",113,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 18:00:00",114,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 18:15:00",115,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 18:30:00",116,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 18:45:00",117,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 19:00:00",118,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 19:15:00",119,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 19:30:00",120,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 19:45:00",121,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 20:00:00",122,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 20:15:00",123,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 20:30:00",124,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 20:45:00",125,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 21:00:00",126,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 21:15:00",127,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 21:30:00",128,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 21:45:00",129,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 22:00:00",130,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 22:15:00",131,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 22:30:00",132,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 22:45:00",133,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 23:00:00",134,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 23:15:00",135,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 23:30:00",136,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-22 23:45:00",137,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-23 00:00:00",138,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-23 00:15:00",139,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-23 00:30:00",140,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-23 00:45:00",141,432,"COMPASS_GCW_TR_432",13.82,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-23 01:00:00",142,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-23 01:15:00",143,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-23 01:30:00",144,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-23 01:45:00",145,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-23 02:00:00",146,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-23 02:15:00",147,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-23 02:30:00",148,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-23 02:45:00",149,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-23 03:00:00",150,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-11-23 03:15:00",151,432,"COMPASS_GCW_TR_432",13.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
